set,TE,rowsums.pseudobulk,rowsums.cellbycell,rowsums.bycluster,cells.pseudobulk,cells.individual,cells.clusters,sample.name
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1b,212,208,213,199,195,200,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_4q28.1a,202,198,203,171,168,172,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1c,796,776,795,607,591,606,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1d,14,13,14,14,13,14,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1e,5,5,5,5,5,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1f,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1g,31,29,33,31,29,33,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1h,11,10,11,11,10,11,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1l,5,4,5,5,4,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1n,15,16,15,15,16,15,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1o,4,4,5,4,4,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1p,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER41_4q28.1,16,16,16,16,16,16,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1s,38,38,38,35,35,35,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1t,153,137,151,132,116,130,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_4q28.1c,8,4,6,8,4,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1u,3,4,3,3,4,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1v,7,7,7,7,7,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_4q28.1d,4,6,5,4,6,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1x,11,10,11,11,10,11,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1y,7,8,7,7,8,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1z,14,14,14,14,14,14,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1aa,12,11,17,12,11,17,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1ba,23,10,23,23,10,23,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1ca,4,4,8,4,4,8,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HML3_4q28.1b,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1ga,5,6,5,5,6,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1ha,5,5,7,5,5,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_4q28.1e,9,9,9,9,9,9,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1ia,82,46,85,82,46,85,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1ja,20,11,17,20,11,17,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1ka,40,34,40,35,29,35,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1la,29,29,29,29,29,29,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1ma,110,101,114,105,96,109,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.1na,50,49,50,44,43,44,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2a,239,227,236,217,206,214,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2b,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER4_4q28.2a,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER4_4q28.2b,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER4_4q28.2c,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HARLEQUIN_4q28.2,12,11,9,10,9,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2c,33,32,33,32,31,32,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2d,26,26,26,21,21,21,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2e,21,21,21,21,21,21,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2f,15,15,15,14,14,14,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_4q28.2,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2g,1380,1338,1376,1107,1070,1103,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2h,8652,8650,8652,5317,5315,5316,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2i,3508,3431,3496,2777,2716,2767,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2j,10343,10278,10346,5116,5079,5116,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2l,11742,11741,11742,5907,5906,5907,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2m,215,214,214,195,194,194,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2n,3,4,2,3,4,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2o,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2p,11,11,11,11,11,11,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2q,7,7,7,6,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2r,7,8,7,6,7,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2s,9,9,12,9,9,12,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2t,39,39,40,39,39,40,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2u,8,8,8,8,8,8,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.2v,17,9,13,17,9,13,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3a,9,9,9,9,9,9,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3b,7,7,7,7,7,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER4_4q28.3a,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3c,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_4q28.3a,2,3,3,2,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HML3_4q28.3a,16,15,16,16,15,16,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_4q28.3c,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3d,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3e,48,45,47,48,44,47,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3f,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3g,9,9,9,9,9,9,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3h,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_4q28.3d,4,7,4,4,7,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3j,6,6,7,6,6,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVL_4q28.3a,8,8,8,8,8,8,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVL_4q28.3b,6,6,6,6,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_4q28.3e,82,66,75,71,56,64,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3k,5,5,5,5,5,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3l,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3q,11,9,10,11,9,10,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3s,15,15,17,15,15,17,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVW_4q28.3,6,6,5,6,6,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3t,10,8,11,10,7,11,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_4q28.3f,6,6,6,6,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3v,6,6,6,6,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3w,7,7,7,7,7,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3x,47,38,57,47,38,57,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_4q28.3h,10,8,11,10,8,11,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3aa,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3ba,11,11,13,10,10,12,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3ca,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_4q28.3i,7,10,9,7,9,9,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3da,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3ea,18,11,14,18,11,14,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3fa,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3ga,30,27,32,30,27,32,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3ha,6,10,7,6,10,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3ja,6,5,5,6,5,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HML5_4q28.3b,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3ka,24,16,33,24,16,33,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3la,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3oa,3,3,3,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLI_4q28.3,6,6,7,6,6,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_4q28.3k,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3qa,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3ra,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3sa,5,5,5,5,5,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVEA_4q28.3,28,28,28,28,28,28,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3ta,32,32,33,32,32,33,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3va,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3wa,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q28.3xa,12,10,13,12,10,13,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1ORF2_4q31.1,13,10,12,12,9,11,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVW_4q31.1,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.1b,40,40,41,31,31,32,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.1d,138,117,133,125,105,120,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_4q31.1a,103,87,102,91,75,90,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_4q31.1b,791,732,796,707,649,711,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVL_4q31.1,500,497,500,456,453,456,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVK11_4q31.1,9,9,9,8,8,8,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERVLE_4q31.1a,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER41_4q31.1,643,642,643,572,571,572,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_4q31.1c,4,4,4,4,4,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERV316A3_4q31.1b,32,32,32,32,32,32,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.1e,11,10,11,10,9,10,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.1f,34,22,26,34,22,26,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21a,45,42,45,37,34,37,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21b,26,25,25,21,20,20,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21c,29,29,29,29,29,29,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21e,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERV316A3_4q31.21a,5,5,5,5,5,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21f,11,8,8,9,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21g,5010,4832,5011,3195,3070,3186,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERVLE_4q31.21a,1142,1142,1142,996,996,996,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERV316A3_4q31.21b,195,195,195,187,187,187,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERVLB4_4q31.21a,2285,2285,2285,1763,1763,1763,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21h,1325,1213,1319,1101,1005,1091,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21i,1529,1493,1527,1160,1139,1160,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER4B_4q31.21,274,274,274,252,252,252,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER4_4q31.21a,278,278,278,253,253,253,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21j,5301,5301,5301,3770,3770,3770,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21k,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21l,34,24,30,33,24,30,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21m,18,18,18,18,18,18,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HML3_4q31.21,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21n,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,PABLA_4q31.21a,3,3,3,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21o,21,20,21,17,16,17,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,PABLA_4q31.21b,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21p,1349,1344,1349,1102,1096,1101,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21q,1707,1697,1703,1413,1404,1409,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERVLE_4q31.21b,160,160,160,153,153,153,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21r,1434,1385,1446,1161,1116,1169,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21s,50,50,50,48,48,48,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21t,1250,1237,1254,851,842,852,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER61_4q31.21a,393,393,393,344,344,344,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21u,31,27,31,21,17,21,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21w,6,6,6,6,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21y,65,65,65,46,46,46,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER4_4q31.21b,7,7,7,6,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER4_4q31.21c,14,14,14,13,13,13,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21z,32,25,32,30,23,30,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERV316A3_4q31.21c,18,18,18,18,18,18,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21aa,45,45,45,39,39,39,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21ca,295,287,295,244,237,244,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVP71A_4q31.21,203,203,203,195,195,195,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER61_4q31.21b,1188,1188,1188,998,998,998,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21da,40,34,39,38,32,37,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21fa,25,20,26,25,20,26,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21ga,101,101,101,67,67,67,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21ia,5,5,5,5,5,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21ja,19,21,21,19,21,21,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21ka,14,14,14,14,14,14,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21la,7,7,7,6,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21ma,7,7,7,7,7,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21na,99,96,98,97,94,96,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21oa,15,15,15,14,14,14,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21pa,28,17,21,27,16,20,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVL_4q31.21a,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21qa,188,187,188,141,140,141,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER61_4q31.21c,77,77,77,69,69,69,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21ra,227,226,227,177,176,177,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVL_4q31.21b,174,174,174,169,169,169,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERVLE_4q31.21f,4,4,4,4,4,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21sa,7,7,7,6,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_4q31.21a,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1ORF2_4q31.21,71,66,76,70,65,75,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21ta,6,6,7,6,6,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_4q31.21ua,23,23,23,22,22,22,20k_PBMC_3p_HT_nextgem_Chromium_X
